NRO_DOC_FISCAL,RUC,RAZON_SOCIAL,COD_CLIENTE,COD_CUENTA,FUENTE,SISTEMA,FECHA_EMISION,FECHA_VTO,MONEDA,CHARGE_NET_AMOUNT,CHARGE_IGV_INVOICE,CHARGE_TOTAL_AMOUNT,origen_fecha_vto_mal_formada,total_pagado,cantidad_pagos,requirio_correccion_formato,total_nota_credito,monto_neto_a_pagar,diferencia,esta_vencida,estado_conciliacion,diferencia_es_trivial_redondeo
S9AA-0082996069,2059791752,CLIENT_00929,75231785,312517857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,85.65,15.43,101.08,False,101.08,1,False,0.0,101.08,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083205629,2042647818,CLIENT_00266,28064185,719519737,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,18.69,3.36,22.05,False,22.05,1,False,0.0,22.05,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083211678,1042862786,CLIENT_00787,38392116,173211606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,132.83,23.91,156.73,False,156.73,1,False,0.0,156.73,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083310428,2071395567,CLIENT_00118,491813321,801947067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.77,3.73,24.5,False,24.5,1,False,0.0,24.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082591983,2006444294,CLIENT_00359,1797306,954073506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,119.77,21.56,141.33,False,141.33,1,False,0.0,141.33,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082227496,2016739447,CLIENT_00734,124841421,379179857,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082741916,2067392845,CLIENT_00917,62874416,746371067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082702170,2058943768,CLIENT_00054,32045595,727955406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,78.84,14.19,93.03,False,93.03,1,False,0.0,93.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082936676,2065298423,CLIENT_00377,51299331,722343857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,139.11,25.04,164.15,False,164.15,1,False,0.0,164.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083207102,2042647818,CLIENT_00266,28064185,904743157,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,8.9,1.6,10.5,False,10.5,1,False,0.0,10.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082558571,2046859398,CLIENT_00764,60084616,92066606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,23.73,4.27,28.0,False,28.0,1,False,0.0,28.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082821440,2014616173,CLIENT_00793,73449016,683211606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082928306,2068789568,CLIENT_00153,94825706,282781957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082761955,2042422772,CLIENT_00369,3027706,11187506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,32.63,5.87,38.5,False,38.5,1,False,0.0,38.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082531890,2047587904,CLIENT_00534,10429885,107109306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,26.64,4.8,31.43,False,31.43,1,False,0.0,31.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082948699,2048805652,CLIENT_00880,25312706,363707506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,113.25,20.38,133.63,False,133.63,1,False,0.0,133.63,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082587909,2079899808,CLIENT_00269,90834906,119300257,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.13,11.73,76.86,False,76.86,1,False,0.0,76.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082637623,2013054362,CLIENT_00790,719773321,36536047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,43.25,7.78,51.03,False,51.03,1,False,0.0,51.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083308988,2019351028,CLIENT_00937,49543006,179417257,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,26.4,4.75,31.15,False,31.15,1,False,0.0,31.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082945227,2006121666,CLIENT_00662,154096131,324404857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174171,2028858667,CLIENT_00821,87664306,786348857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082753773,2013392711,CLIENT_00135,92388716,62288606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,99.6,17.93,117.53,False,117.53,1,False,0.0,117.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174173,2028858667,CLIENT_00821,87664306,961448857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082979275,2029762900,CLIENT_00838,557615821,172961957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083101292,2037021331,CLIENT_00121,7865806,414368506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,16.55,2.98,19.53,False,19.53,1,False,0.0,19.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082654893,2062185872,CLIENT_00774,913599321,48944447,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,58.08,10.45,68.53,False,68.53,1,False,0.0,68.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083092479,2050348529,CLIENT_00770,96289595,106306406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,78.84,14.19,93.03,False,93.03,1,False,0.0,93.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082880436,2005150947,CLIENT_00073,44741106,548521506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,50.31,9.05,59.36,False,59.36,2,False,0.0,59.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082957405,2064475821,CLIENT_00583,35777616,254046606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082859508,2031830857,CLIENT_00959,149869031,118805357,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,109.63,19.73,129.36,False,129.36,1,False,0.0,129.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082741172,2009784756,CLIENT_00094,623989711,172639657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,17.74,3.19,20.93,False,20.93,1,False,0.0,20.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082761240,2078299854,CLIENT_00460,3160295,627412406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081668763,2010945037,CLIENT_00252,95990595,683715406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,106.01,19.08,125.09,False,125.09,1,False,0.0,125.09,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082449506,2074915485,CLIENT_00372,642452221,40421837,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,128.08,23.05,151.13,False,151.13,1,False,0.0,151.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082569413,2050836779,CLIENT_00070,702465221,263158937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,115.26,20.75,136.01,False,136.01,1,False,0.0,136.01,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083310404,2071395567,CLIENT_00118,491813321,469627067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.19,11.74,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082867413,2045546222,CLIENT_00594,241572321,813833947,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,142.32,25.61,167.93,False,167.93,1,False,0.0,167.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083171505,2088855451,CLIENT_00667,870732221,781360837,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,106.48,19.17,125.65,False,125.65,1,False,0.0,125.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082741917,2067392845,CLIENT_00917,62874416,429371067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082804707,2082202511,CLIENT_00338,53080816,885009606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,104.59,18.82,123.41,False,123.41,1,False,0.0,123.41,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082614642,2013054362,CLIENT_00790,219773321,181410067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082762329,2029902035,CLIENT_00756,3530816,398698606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,465.51,83.78,549.29,False,549.29,1,False,0.0,549.29,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082824265,2029902035,CLIENT_00756,732560421,635050247,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082835029,2016722807,CLIENT_00364,838714921,210821957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,17.74,3.19,20.93,False,20.93,1,False,0.0,20.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083245629,2057609277,CLIENT_00543,78285016,998140606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082853972,2071170607,CLIENT_00207,14288385,626783306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,28.35,5.11,33.46,False,33.46,1,False,0.0,33.46,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082582142,2021259203,CLIENT_00271,90443085,371530306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,59.02,10.63,69.65,False,69.65,1,False,0.0,69.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082792265,2020514932,CLIENT_00614,33041185,632327757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.56,15.95,104.51,False,104.51,1,False,0.0,104.51,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083138140,2023761450,CLIENT_00148,472623421,166045247,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174174,2028858667,CLIENT_00821,87664306,371448857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082633245,2040502929,CLIENT_00235,71948185,716381306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,95.98,17.28,113.26,False,113.26,1,False,0.0,113.26,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082628156,2042734334,CLIENT_00488,414931021,517753337,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,57.43,10.33,67.76,False,67.76,1,False,0.0,67.76,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083052067,2021032699,CLIENT_00278,460158211,980490627,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,44.2,7.95,52.15,False,52.15,1,False,0.0,52.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082552325,2073533879,CLIENT_00382,50266285,841297637,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,117.64,21.18,138.81,False,138.81,1,False,0.0,138.81,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082846738,2028931903,CLIENT_00019,4635706,36467506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,112.65,20.28,132.93,False,132.93,1,False,0.0,132.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082620584,2035102698,CLIENT_00950,319965321,886860147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,23.14,4.16,27.3,False,27.3,1,False,0.0,27.3,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082914105,2063755498,CLIENT_00835,84725595,249565406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,125.59,22.6,148.19,False,148.19,1,False,0.0,148.19,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083352496,2045121201,CLIENT_00767,992659121,994882957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081761036,2054854170,CLIENT_00245,76218716,108582957,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083134931,2048171681,CLIENT_00795,47443006,541430506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,280.0,50.4,330.4,False,330.4,1,False,0.0,330.4,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082575211,2087028740,CLIENT_00487,80293606,450746506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,26.64,4.8,31.43,False,31.43,1,False,0.0,31.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083240301,2060838699,CLIENT_00947,680441621,260018547,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083075975,2077915427,CLIENT_00955,76599116,854412606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,37.31,6.72,44.03,False,44.03,1,False,0.0,44.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174166,2028858667,CLIENT_00821,87664306,100248857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083193235,2084384500,CLIENT_00932,18794285,22252306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,60.45,10.88,71.33,False,71.33,1,False,0.0,71.33,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083308762,2026853033,CLIENT_00589,493603511,560891157,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082832804,2043659343,CLIENT_00128,830250421,724910247,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,52.14,9.39,61.53,False,61.53,1,False,0.0,61.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082981069,2020587286,CLIENT_00074,65329185,175191306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,68.1,12.26,80.36,False,80.36,1,False,0.0,80.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083265300,2067016446,CLIENT_00306,98911606,581948937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083007456,2010945037,CLIENT_00252,95990595,683715406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,106.01,19.08,125.09,False,125.09,1,False,0.0,125.09,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082801131,2037757541,CLIENT_00199,43669685,809287957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,82.99,14.94,97.93,False,97.93,1,False,0.0,97.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083025105,2044791755,CLIENT_00554,16502516,980105606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,38.67,6.97,45.64,False,45.64,1,False,0.0,45.64,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082866423,2045546222,CLIENT_00594,241572321,215104047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,80.62,14.51,95.13,False,95.13,1,False,0.0,95.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083062598,2077511265,CLIENT_00056,56710416,853352847,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,44.2,7.95,52.15,False,52.15,1,False,0.0,52.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082573475,2028712026,CLIENT_00204,80750575,306216173,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,24.63,4.42,29.05,False,29.05,1,False,0.0,29.05,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083002962,2085992497,CLIENT_00065,85425595,356731747,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,21.59,3.89,25.48,False,25.48,1,False,0.0,25.48,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081711849,2070262664,CLIENT_00155,26655495,204464406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,105.53,19.0,124.53,False,124.53,1,False,0.0,124.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083240298,2060838699,CLIENT_00947,680441621,581708547,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174168,2028858667,CLIENT_00821,87664306,110248857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082900414,2015048988,CLIENT_00520,64524695,363979937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,118.52,21.34,139.86,False,139.86,1,False,0.0,139.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083241263,2040445117,CLIENT_00255,683942421,682517257,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082540135,2011171530,CLIENT_00052,20246385,96363306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,42.42,7.63,50.05,False,50.05,1,False,0.0,50.05,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083111377,2088342501,CLIENT_00581,171923611,616390727,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,46.21,8.32,54.53,False,54.53,1,False,0.0,54.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082817014,2016134169,CLIENT_00655,63347185,928267157,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,115.56,20.8,136.36,False,136.36,1,False,0.0,136.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082900433,2078386304,CLIENT_00703,645411321,943050047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,151.03,27.19,178.22,False,178.22,1,False,0.0,178.22,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083346263,2086602695,CLIENT_00868,99425785,516467306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,62.81,11.32,74.13,False,74.13,1,False,0.0,74.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082517567,2087856323,CLIENT_00453,305469511,961094627,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.35,3.66,24.01,False,24.01,1,False,0.0,24.01,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083198308,2084384500,CLIENT_00932,18794285,644363947,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,29.6,5.33,34.93,False,34.93,1,False,0.0,34.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082871883,2037889248,CLIENT_00761,34903895,113738406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,42.35,7.63,49.98,False,49.98,1,False,0.0,49.98,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082727019,2014718111,CLIENT_00016,52975885,733768306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082746353,2014332657,CLIENT_00751,723647311,693599227,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082781905,2057929173,CLIENT_00899,232251311,919916247,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,34.65,6.23,40.88,False,40.88,1,False,0.0,40.88,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083338057,1002436750,CLIENT_00326,89053195,243341406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,96.34,17.34,113.68,False,113.68,1,False,0.0,113.68,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083242660,2040445117,CLIENT_00255,683942421,292608067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,56.06,10.09,66.15,False,66.15,1,False,0.0,66.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082864650,2025650857,CLIENT_00466,241592011,880771817,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,29.9,5.38,35.28,False,35.28,1,False,0.0,35.28,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082535663,2046973081,CLIENT_00855,10261906,298836047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,67.15,12.09,79.24,False,79.24,1,False,0.0,79.24,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082690693,2016739447,CLIENT_00734,124841421,379179857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082876863,2096907655,CLIENT_00657,349138801,723414657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,23.67,4.26,27.93,False,27.93,1,False,0.0,27.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082544793,2074355904,CLIENT_00935,203984621,6104647,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,83.41,15.02,98.42,False,98.42,1,False,0.0,98.42,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082858589,2071170607,CLIENT_00207,14288385,367995647,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,120.96,21.77,142.73,False,142.73,1,False,0.0,142.73,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082612484,2076630547,CLIENT_00041,212224621,594972647,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,58.08,10.45,68.53,False,68.53,1,False,0.0,68.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082532948,2025216315,CLIENT_00075,10668016,141580606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,19.45,3.51,22.96,False,22.96,1,False,0.0,22.96,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083285133,2067346691,CLIENT_00086,199057231,28199067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082972436,2072727583,CLIENT_00076,55121185,341211306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,50.19,9.03,59.22,False,59.22,1,False,0.0,59.22,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082962712,2013246233,CLIENT_00177,35434385,657250167,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,55.99,10.09,66.08,False,66.08,1,False,0.0,66.08,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082690796,2040655923,CLIENT_00296,12742185,945064957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083024835,2042422772,CLIENT_00369,16957706,431187506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.52,7.48,49.0,False,49.0,1,False,0.0,49.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082935735,2093963249,CLIENT_00250,56170111,239649157,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083237256,2028712026,CLIENT_00204,68012516,272026606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,38.5,6.93,45.43,False,45.43,1,False,0.0,45.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082891837,2084384500,CLIENT_00932,548262321,965273047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,110.81,19.95,130.76,False,130.76,1,False,0.0,130.76,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082901391,2082130032,CLIENT_00923,646582711,428008847,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,106.72,19.21,125.93,False,125.93,1,False,0.0,125.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083140650,2070061501,CLIENT_00344,472278021,583040067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174167,2028858667,CLIENT_00821,87664306,300248857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
